audit_version,audit_cluster_set_id,decision,confidence,recommended_action,rationale,unique_seller_count,scorer_appearance_count,best_scorer_token,best_family,best_source_summary,best_cluster_id,best_cluster_rank,best_graph_threshold,max_cluster_score_mean,max_edge_count,max_contact_edges,max_pgp_edges,max_identifier_edges,max_title_clone_edges,max_description_clone_edges,edge_stratum_counts,top_categories,contact_member_preview_count,seller_raw_members,appearances
codex_step11_cluster_level_audit_current_manifest,cbb6597f9f26,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0006,6,0.735,0.867209,10,0,0,0,0,0,semantic_structural:30,虚拟物品 | 数据资源 | 技术技能 | 服务业务,0,250456 || 253337 || 253419 || 327625 || 432530 || 73927,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank6:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank6:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank6:thr0735000
codex_step11_cluster_level_audit_current_manifest,d36b02782d55,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0007,7,0.735,0.815993,10,0,0,0,0,0,semantic_only:3 | semantic_structural:27,虚拟 | 服务 | 实物 | 数据,1,/shop/397085 || /shop/405626 || /shop/430878 || /shop/434275 || /shop/446131 || /shop/463712,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank7:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank7:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank7:thr0735000
codex_step11_cluster_level_audit_current_manifest,15ddff09aad3,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0004,4,0.483444,0.495911,9,0,0,0,0,2,semantic_only:1 | semantic_structural:6 | text_clone_primary:2,虚拟 | 技术 | 服务 | 数据 | 四件套号卡 | 漏洞,0,/shop/406241 || /shop/431289 || /shop/440693 || /shop/441616 || /shop/444329 || /shop/448717,core_zero_shot_bge_m3:rank4:thr0483444
codex_step11_cluster_level_audit_current_manifest,166dda5ab22c,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0009,9,0.735,0.810145,8,0,0,0,0,0,semantic_structural:24,数据 | 漏洞,0,/shop/10158 || /shop/400128 || /shop/403748 || /shop/412 || /shop/414687 || /shop/9644,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank9:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank9:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank9:thr0735000
codex_step11_cluster_level_audit_current_manifest,18654f54d5af,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,5,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0013,13,0.47,0.638068,8,0,0,0,0,0,semantic_structural:24,虚拟物品 | 数据资源 | 技术技能,0,250456 || 253337 || 253419 || 327625 || 432530,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank13:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank13:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank13:thr0470000
codex_step11_cluster_level_audit_current_manifest,5eb032f182a5,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0011,11,0.47,0.545672,8,0,0,0,0,0,semantic_only:6 | semantic_structural:18,影视色情 | 私人专拍 | 虚拟物品 | 其它类别,0,44207 || 55515 || 55966 || 56010 || 58517 || 61132,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank11:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank11:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank11:thr0470000
codex_step11_cluster_level_audit_current_manifest,d8ce04560223,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,6,3,identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_thr_0460000_c0006,6,0.46,0.558432,8,0,0,0,0,0,semantic_only:15 | semantic_structural:9,服务业务 | 数据资源 | 服务 | 私人专拍,0,/shop/437217 || 490054 || 507092 || 579292 || 579776 || 582222,identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320:rank6:thr0460000 || identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321:rank6:thr0460000 || identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322:rank6:thr0460000
codex_step11_cluster_level_audit_current_manifest,25e2a90f7095,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,5,1,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321_thr_0560000_c0003,3,0.56,0.645619,7,0,0,0,0,0,semantic_only:4 | semantic_structural:3,数据资源 | 数据,0,/shop/461572 || 596149 || 605004 || 605180 || 606193,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank3:thr0560000
codex_step11_cluster_level_audit_current_manifest,36b898c7a794,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,5,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0014,14,0.483444,0.489994,7,0,0,0,0,1,semantic_only:4 | semantic_structural:2 | text_clone_primary:1,技术 | 虚拟 | 服务 | 数据,0,/shop/393365 || /shop/405740 || /shop/431789 || /shop/441359 || /shop/443084,core_zero_shot_bge_m3:rank14:thr0483444
codex_step11_cluster_level_audit_current_manifest,816bb43cebd7,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,5,6,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0011,11,0.735,0.894775,7,0,0,0,0,0,semantic_structural:39,私人专拍,0,531087 || 565148 || 565149 || 567845 || 570690,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank11:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank11:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank11:thr0735000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank14:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank14:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank14:thr0470000
codex_step11_cluster_level_audit_current_manifest,841a85de5da6,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,5,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0013,13,0.735,0.797755,7,0,0,0,0,0,semantic_structural:21,数据 | 虚拟,0,/shop/415543 || /shop/416090 || /shop/418024 || /shop/841 || /shop/8843,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank13:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank13:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank13:thr0735000
codex_step11_cluster_level_audit_current_manifest,55127790c251,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0020,20,0.735,0.773461,5,0,0,0,0,0,semantic_only:6 | semantic_structural:9,影视色情 | 私人专拍,0,55265 || 55712 || 59454 || 65358,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank20:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank20:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank20:thr0735000
codex_step11_cluster_level_audit_current_manifest,9070ac350b9a,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,1,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_thr_0560000_c0003,3,0.56,0.650276,5,0,0,0,0,0,semantic_only:3 | semantic_structural:2,数据资源 | 数据,0,/shop/461572 || 605004 || 605180 || 606193,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank3:thr0560000
codex_step11_cluster_level_audit_current_manifest,94b8942110f4,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0022,22,0.47,0.554145,5,0,0,0,0,0,semantic_only:9 | semantic_structural:6,技术 | 虚拟 | 服务 | 数据,0,/shop/393365 || /shop/405740 || /shop/431789 || /shop/441359,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank22:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank22:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank22:thr0470000
codex_step11_cluster_level_audit_current_manifest,9cd598ca4138,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0016,16,0.735,0.848082,5,0,0,0,0,0,semantic_only:3 | semantic_structural:12,私人专拍 | 影视色情,0,42402 || 51590 || 55495 || 57615,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank16:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank16:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank16:thr0735000
codex_step11_cluster_level_audit_current_manifest,cecb19db2453,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0018,18,0.735,0.865881,5,0,0,0,0,0,semantic_structural:15,私人专拍 | 影视色情 | 其它类别 | 虚拟物品,0,44207 || 47690 || 55515 || 56010,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank18:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank18:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank18:thr0735000
codex_step11_cluster_level_audit_current_manifest,eb7648078e78,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0019,19,0.483444,0.495319,5,0,0,0,0,0,semantic_only:3 | semantic_structural:2,服务业务 | 数据资源 | 私人专拍 | 服务,0,/shop/437217 || 490054 || 507092 || 579776,core_zero_shot_bge_m3:rank19:thr0483444
codex_step11_cluster_level_audit_current_manifest,eedead8f7df8,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,4,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0018,18,0.483444,0.495319,5,0,0,0,0,0,semantic_only:4 | semantic_structural:1,影视色情 | 虚拟物品 | 其它类别 | 数据资源,0,17675 || 32875 || 35465 || 36740,core_zero_shot_bge_m3:rank18:thr0483444
codex_step11_cluster_level_audit_current_manifest,02a202fb4a64,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0048,48,0.47,0.531843,3,0,0,0,0,0,semantic_structural:9,数据资源 | 虚拟物品,0,505474 || 69210 || 69572,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank48:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank48:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank48:thr0470000
codex_step11_cluster_level_audit_current_manifest,13f96ec4590a,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0030,30,0.735,0.878814,3,0,0,0,0,0,semantic_structural:9,担保私拍,0,/shop/415633 || /shop/454877 || /shop/843,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank30:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank30:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank30:thr0735000
codex_step11_cluster_level_audit_current_manifest,159a2daf21ad,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0049,49,0.483444,0.489994,3,0,0,0,0,0,semantic_structural:3,数据 | 虚拟 | 技术,0,/shop/412360 || /shop/440237 || /shop/460006,core_zero_shot_bge_m3:rank49:thr0483444
codex_step11_cluster_level_audit_current_manifest,18a44dbaa039,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_thr_0560000_c0014,14,0.56,0.634553,3,0,0,0,0,0,semantic_structural:9,站内充提,3,/shop/460561 || /shop/460568 || /shop/468677,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank14:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank15:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank14:thr0560000
codex_step11_cluster_level_audit_current_manifest,1dec40fe9127,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0043,43,0.483444,0.489994,3,0,0,0,0,0,semantic_only:2 | semantic_structural:1,影视色情 | 虚拟物品 | 私人专拍,0,29778 || 436034 || 52938,core_zero_shot_bge_m3:rank43:thr0483444
codex_step11_cluster_level_audit_current_manifest,28130e4e3fbf,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0040,40,0.483444,0.498869,3,0,0,0,0,0,semantic_only:2 | semantic_structural:1,技术 | 实物 | 站内充提 | 虚拟 | 四件套号卡,2,/shop/418985 || /shop/423102 || /shop/439702,core_zero_shot_bge_m3:rank40:thr0483444
codex_step11_cluster_level_audit_current_manifest,305a7b3bf26f,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,6,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0026,26,0.735,0.843672,3,0,0,0,0,0,semantic_structural:18,数据,0,/shop/413268 || /shop/6780 || /shop/882,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank26:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank26:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank26:thr0735000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank45:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank45:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank45:thr0470000
codex_step11_cluster_level_audit_current_manifest,43ca7588de52,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0046,46,0.735,0.769994,3,0,0,0,0,0,semantic_only:3 | semantic_structural:6,技术 | 服务 | 虚拟,0,/shop/393365 || /shop/405740 || /shop/441359,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank46:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank46:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank46:thr0735000
codex_step11_cluster_level_audit_current_manifest,442a9ce59b05,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0048,48,0.483444,0.489994,3,0,0,0,0,0,semantic_structural:3,数据 | 服务 | 四件套号卡,1,/shop/408872 || /shop/441026 || /shop/444323,core_zero_shot_bge_m3:rank48:thr0483444
codex_step11_cluster_level_audit_current_manifest,4bf70acb2ff5,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_thr_0560000_c0016,16,0.56,0.592982,3,0,0,0,0,0,semantic_only:3 | semantic_structural:6,数据 | 四件套号卡 | 虚拟,0,/shop/418547 || /shop/431398 || /shop/438232,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank16:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank16:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank16:thr0560000
codex_step11_cluster_level_audit_current_manifest,4d55bc8d94fe,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,9,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_thr_0560000_c0011,11,0.56,0.89572,3,0,0,0,0,0,semantic_structural:27,数据 | 虚拟 | 洗车精洗 | 服务,2,/shop/417050 || /shop/436613 || /shop/440442,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank28:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank28:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank28:thr0735000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank34:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank34:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank34:thr0470000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank12:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank13:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank11:thr0560000
codex_step11_cluster_level_audit_current_manifest,6297ec4f5e1f,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0037,37,0.47,0.615595,3,0,0,0,0,0,semantic_only:3 | semantic_structural:6,数据 | 虚拟 | 四件套号卡 | 技术,2,/shop/394239 || /shop/401266 || /shop/7883,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank37:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank37:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank37:thr0470000
codex_step11_cluster_level_audit_current_manifest,66f8c673a5c1,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0037,37,0.735,0.838314,3,0,0,0,0,0,semantic_structural:9,洗车精洗,1,/shop/433471 || /shop/446950 || /shop/447167,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank37:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank37:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank37:thr0735000
codex_step11_cluster_level_audit_current_manifest,68acb830d7df,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,6,identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_thr_0460000_c0017,17,0.46,0.834088,3,0,0,0,0,0,semantic_structural:18,四件套号卡 | 虚拟 | 实物,3,/shop/427252 || /shop/427472 || /shop/427474,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank25:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank25:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank25:thr0735000 || identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320:rank17:thr0460000 || identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321:rank17:thr0460000 || identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322:rank17:thr0460000
