pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs
products_data.csv|__unknown__|seller_id:1880883||products_data.csv|__unknown__|seller_id:1889980,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:1880883,products_data.csv|__unknown__|seller_id:1889980,__unknown__,__unknown__,1,1,high,pending,,1.0,1,1,0,0,1,5,1,0,0,0.0,0.0,0.0,0.0,6.414618,57.731562,6.414618,6.414618,0,0,0,4,1.0,1.0,673,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:121518||products_data.csv|__unknown__|seller_id:19453,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:121518,products_data.csv|__unknown__|seller_id:19453,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.1797,0.603313,673,673,0.245536,0.147322,0.0625,0.837797,0.730655,0.412202,0.0,0.0,0.0,0.556547,2.0,4.4,1.0,571.0,0.129224,0.157721,0.0,0.0,0.0,0.061691
products_data.csv|__unknown__|seller_id:613980||products_data.csv|__unknown__|seller_id:707276,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:613980,products_data.csv|__unknown__|seller_id:707276,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.129395,0.752759,673,673,0.0,0.325893,0.630952,0.186012,0.144345,0.299107,0.0,0.0,0.0,0.127976,0.0,300.0,13.0,54.0,0.032014,0.040342,0.0,0.0,0.0,0.030571
products_data.csv|__unknown__|seller_id:587946||products_data.csv|__unknown__|seller_id:594661,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:587946,products_data.csv|__unknown__|seller_id:594661,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.138715,0.724734,673,673,0.0,0.538691,0.056548,0.430059,0.473214,0.745536,0.0,0.0,0.0,0.022322,0.0,95.0,1.0,607.0,0.168517,0.131566,0.0,0.0,0.0,0.002043
products_data.csv|__unknown__|seller_id:493194||products_data.csv|__unknown__|seller_id:510154,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:493194,products_data.csv|__unknown__|seller_id:510154,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.13047,0.748881,673,673,0.0,0.220238,0.019345,0.074404,0.184523,0.081845,0.0,0.0,0.0,0.011904,0.0,9900.0,1.0,142.0,0.019859,0.008037,0.0,0.0,0.0,0.001052
products_data.csv|__unknown__|seller_id:45194||products_data.csv|__unknown__|seller_id:555601,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:45194,products_data.csv|__unknown__|seller_id:555601,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.142731,0.711704,673,673,0.172619,0.15625,0.10119,0.063988,0.099703,0.214286,0.0,0.0,0.0,0.078869,1.0,24.99,2.5,22.5,0.027894,0.023988,0.0,0.0,0.0,0.004673
products_data.csv|__unknown__|seller_id:531338||products_data.csv|__unknown__|seller_id:627339,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531338,products_data.csv|__unknown__|seller_id:627339,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.583333,0.0,0.583333,0.583333,0,0,0.0,0.0,0,0,0,2,0.15925,0.658115,673,673,0.172619,0.145833,0.038691,0.59375,0.328869,0.113095,0.0,0.0,0.0,0.166667,1.0,180.0,1.0,1219.5,0.102221,0.049298,0.0,0.0,0.0,0.018346
products_data.csv|__unknown__|seller_id:597859||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:597859,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.139276,0.715909,673,673,0.0,0.019345,0.110119,0.011905,0.017857,0.035714,0.0,0.0,0.0,0.008929,0.0,100.0,2.0,227.0,0.028329,0.044039,0.0,0.0,0.0,0.000359
products_data.csv|__unknown__|seller_id:19453||products_data.csv|__unknown__|seller_id:69770,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:19453,products_data.csv|__unknown__|seller_id:69770,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.128609,0.747342,673,673,0.0,0.739583,0.284226,0.0,0.0,0.248512,0.0,0.0,0.0,0.0,0.0,17687.74,5.0,0.0,0.0,0.02193,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:540849||products_data.csv|__unknown__|seller_id:544586,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:540849,products_data.csv|__unknown__|seller_id:544586,__unknown__,__unknown__,1,1,low,pending,,0.333333,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.168443,0.624928,673,673,0.072917,0.055059,0.224703,0.269345,0.063988,0.168155,0.0,0.0,0.049107,0.360119,1.0,25.0,3.5,77.0,0.010539,0.017037,0.0,0.0,0.166667,0.037106
products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:529130,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.25,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.120413,0.763722,673,673,0.172619,0.029762,0.409226,0.034226,0.065476,0.013393,0.0,0.0,0.0,0.235119,1.0,190.0,9.5,920.0,0.105588,0.006315,0.0,0.0,0.0,0.018324
products_data.csv|__unknown__|seller_id:30589||products_data.csv|__unknown__|seller_id:6639,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:30589,products_data.csv|__unknown__|seller_id:6639,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.145162,0.685823,673,673,0.0,0.002977,0.488095,0.0,0.311012,0.662202,0.0,0.0,0.0,0.616071,0.0,0.18,10.0,0.0,0.038462,0.086538,0.0,0.0,0.0,0.083333
products_data.csv|__unknown__|seller_id:486115||products_data.csv|__unknown__|seller_id:54733,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:486115,products_data.csv|__unknown__|seller_id:54733,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.141836,0.695583,673,673,0.0,0.014881,0.805059,0.154762,0.1875,0.59375,0.0,0.0,0.0,0.425595,0.0,2.69,24.0,44.0,0.025,0.069444,0.0,0.0,0.0,0.036765
products_data.csv|__unknown__|seller_id:129285||products_data.csv|__unknown__|seller_id:601436,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:129285,products_data.csv|__unknown__|seller_id:601436,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.155208,0.653506,673,673,0.245536,0.0625,0.453869,0.050595,0.254464,0.032738,0.0,0.0,0.0,0.330358,2.0,2.0,9.0,26.0,0.028358,0.010804,0.0,0.0,0.0,0.066124
products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:529130,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.25,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.139396,0.694632,673,673,0.172619,0.05506,0.361607,0.041667,0.066964,0.020834,0.0,0.0,0.0,0.21875,1.0,590.0,8.5,961.0,0.106951,0.008177,0.0,0.0,0.0,0.016706
products_data.csv|__unknown__|seller_id:680411||products_data.csv|__unknown__|seller_id:752509,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:680411,products_data.csv|__unknown__|seller_id:752509,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.174114,0.584286,673,673,0.272321,0.21875,0.340774,0.644346,0.21131,0.099703,0.0,0.0,0.0,0.15625,3.0,7.4,7.5,1236.0,0.070807,0.063132,0.0,0.0,0.0,0.009951
products_data.csv|__unknown__|seller_id:592705||products_data.csv|__unknown__|seller_id:682462,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:592705,products_data.csv|__unknown__|seller_id:682462,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.128197,0.719799,673,673,0.0,0.644346,0.622024,0.776786,0.020833,0.324405,0.0,0.0,0.0,0.397322,0.0,94.0,13.0,501.0,0.003992,0.18596,0.0,0.0,0.0,0.072707
products_data.csv|__unknown__|seller_id:466023||products_data.csv|__unknown__|seller_id:72967,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:466023,products_data.csv|__unknown__|seller_id:72967,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.128935,0.713278,673,673,0.172619,0.181548,0.0,0.068453,0.186012,0.043155,0.0,0.0,0.0,0.474703,1.0,7.9,0.0,69.5,0.020589,0.003849,0.0,0.0,0.0,0.044534
products_data.csv|__unknown__|seller_id:72967||products_data.csv|__unknown__|seller_id:92214,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:72967,products_data.csv|__unknown__|seller_id:92214,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.1864,0.540606,673,673,0.172619,0.102678,0.053571,0.300595,0.252976,0.066965,0.0,0.0,0.886905,0.511905,1.0,2.7,1.0,190.5,0.041452,0.006401,0.0,0.0,0.5,0.047297
products_data.csv|__unknown__|seller_id:534025||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:534025,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,1,0.186118,0.540184,673,673,0.0,0.105655,0.221726,0.017857,0.023809,0.028274,0.0,0.0,0.0,0.056548,0.0,800.0,4.0,259.0,0.032982,0.041926,0.0,0.0,0.0,0.003619
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:528952,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.416667,0.416667,0.25,0,0,0.0,0.0,0,0,0,2,0.120026,0.738151,673,673,0.0,0.366071,0.254464,0.055059,0.029762,0.069941,0.0,0.0,0.0,0.196428,0.0,1255.0,5.5,1209.5,0.06317,0.056081,0.0,0.0,0.0,0.014605
products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:548666,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:528952,products_data.csv|__unknown__|seller_id:548666,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.416667,0.727273,0.727273,0.310606,0,26.58003,0.0,5.316006,5,0,0,2,0.132164,0.698788,673,673,0.172619,0.142857,0.174107,0.005953,0.001488,0.011904,0.0,0.0,0.0,0.069941,1.0,55.0,3.5,131.5,0.006865,0.024118,0.0,0.0,0.0,0.003714
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,1,0.18474,0.540106,673,673,0.0,0.105655,0.053571,0.016369,0.022321,0.03125,0.0,0.0,0.0,0.058036,0.0,800.0,1.0,254.0,0.032877,0.04264,0.0,0.0,0.0,0.003637
products_data.csv|__unknown__|seller_id:54210||products_data.csv|__unknown__|seller_id:567340,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:54210,products_data.csv|__unknown__|seller_id:567340,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.156203,0.623028,673,673,0.0,0.141369,0.089286,0.03125,0.592262,0.444941,0.0,0.0,0.0,0.0,0.0,4.1,2.0,11.0,0.084507,0.111268,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.166667,0.727273,0.727273,0.560606,0,0,0.0,0.0,0,0,0,2,0.179296,0.552648,673,673,0.172619,0.004464,0.206845,0.059524,0.025298,0.078869,0.0,0.0,0.0,0.160714,1.0,280.0,5.0,1340.0,0.053285,0.075981,0.0,0.0,0.0,0.012048
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,1,0.182882,0.540301,673,673,0.0,0.105655,0.337797,0.022322,0.014881,0.03869,0.0,0.0,0.0,0.102679,0.0,800.0,6.0,272.0,0.02672,0.044652,0.0,0.0,0.0,0.006216
products_data.csv|__unknown__|seller_id:581913||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:581913,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.25,0.25,0.083333,0,4.622858,0.0,4.622858,1,0,0,2,0.131552,0.693835,673,673,0.172619,0.056548,0.403274,0.052083,0.022321,0.150298,0.0,0.0,0.0,0.290179,1.0,600.0,9.0,1127.5,0.030855,0.059694,0.0,0.0,0.0,0.02544
products_data.csv|__unknown__|seller_id:10398||products_data.csv|__unknown__|seller_id:19453,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:10398,products_data.csv|__unknown__|seller_id:19453,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.155717,0.620916,673,673,0.0,0.122024,0.491071,0.0,0.0,0.232143,0.0,0.0,0.0,0.0,0.0,2.95,10.0,0.0,0.0,0.032668,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:155548||products_data.csv|__unknown__|seller_id:88807,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:155548,products_data.csv|__unknown__|seller_id:88807,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.130526,0.696412,673,673,0.172619,0.154762,0.279762,0.287202,0.495536,0.388393,0.0,0.0,0.0,0.215774,1.0,5.0,8.0,1911.5,0.072752,0.047045,0.0,0.0,0.0,0.058908
products_data.csv|__unknown__|seller_id:45194||products_data.csv|__unknown__|seller_id:682462,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:45194,products_data.csv|__unknown__|seller_id:682462,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.124201,0.714707,673,673,0.172619,0.087798,0.502976,0.144345,0.056548,0.238095,0.0,0.0,0.0,0.543155,1.0,55.01,10.5,46.5,0.015952,0.024723,0.0,0.0,0.0,0.083562
products_data.csv|__unknown__|seller_id:601436||products_data.csv|__unknown__|seller_id:759651,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:601436,products_data.csv|__unknown__|seller_id:759651,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.161702,0.601647,673,673,0.245536,0.217262,0.080357,0.511904,0.28125,0.008929,0.0,0.0,0.0,0.39137,2.0,7.0,2.0,194.0,0.031503,0.001047,0.0,0.0,0.0,0.070938
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:529130,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:529130,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.5,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.146671,0.641633,673,673,0.172619,0.214285,0.650297,0.043155,0.0625,0.011905,0.0,0.0,0.0,0.19494,1.0,270.0,14.5,962.0,0.104894,0.00417,0.0,0.0,0.0,0.015936
products_data.csv|__unknown__|seller_id:45194||products_data.csv|__unknown__|seller_id:629347,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:45194,products_data.csv|__unknown__|seller_id:629347,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.123576,0.709194,673,673,0.172619,0.120536,0.559524,0.068453,0.125,0.394345,0.0,0.0,0.0,0.122024,1.0,60.01,12.5,21.5,0.068595,0.048631,0.0,0.0,0.0,0.009026
products_data.csv|__unknown__|seller_id:1893440||products_data.csv|__unknown__|seller_id:50374,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:1893440,products_data.csv|__unknown__|seller_id:50374,__unknown__,__unknown__,1,1,low,pending,,0.333333,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.173795,0.55721,673,673,0.245536,0.0,0.03869,0.200893,0.54762,0.401785,0.0,0.0,0.991071,0.529762,2.0,0.0,1.0,66.0,0.097702,0.057757,0.0,0.0,0.666667,0.053527
products_data.csv|__unknown__|seller_id:507092||products_data.csv|__unknown__|seller_id:645809,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:507092,products_data.csv|__unknown__|seller_id:645809,__unknown__,__unknown__,1,1,low,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.162958,0.589576,673,673,0.023809,0.0625,0.026786,0.361607,0.328869,0.334822,0.0,0.0,0.982143,0.125,2.0,5.0,1.0,465.0,0.048135,0.050643,0.0,0.0,0.6,0.013183
products_data.csv|__unknown__|seller_id:566317||products_data.csv|__unknown__|seller_id:632995,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:566317,products_data.csv|__unknown__|seller_id:632995,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.138807,0.659201,673,673,0.172619,0.136905,0.119048,0.032738,0.095238,0.061012,0.0,0.0,0.0,0.007441,1.0,833.5,4.0,6.0,0.048156,0.01017,0.0,0.0,0.0,0.001065
products_data.csv|__unknown__|seller_id:518270||products_data.csv|__unknown__|seller_id:571489,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:518270,products_data.csv|__unknown__|seller_id:571489,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.165171,0.578743,673,673,0.245536,0.684524,0.349702,0.221726,0.001488,0.28125,0.0,0.0,0.0,0.132441,2.0,114.0,7.0,67.0,0.001373,0.026892,0.0,0.0,0.0,0.025845
products_data.csv|__unknown__|seller_id:689669||products_data.csv|__unknown__|seller_id:707139,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:689669,products_data.csv|__unknown__|seller_id:707139,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.148627,0.625594,673,673,0.172619,0.007441,0.236607,0.014881,0.15625,0.31994,0.0,0.0,0.886905,0.0625,1.0,40.0,6.0,6.5,0.110542,0.032247,0.0,0.0,0.5,0.019128
products_data.csv|__unknown__|seller_id:533821||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:533821,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.25,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.121949,0.704058,673,673,0.172619,0.063988,0.547619,0.032739,0.095238,0.019345,0.0,0.0,0.0,0.248512,1.0,310.0,12.0,920.5,0.12641,0.007551,0.0,0.0,0.0,0.017885
products_data.csv|__unknown__|seller_id:389356||products_data.csv|__unknown__|seller_id:598958,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:389356,products_data.csv|__unknown__|seller_id:598958,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.15589,0.601786,673,673,0.0,0.066964,0.157738,0.260416,0.589285,0.18006,0.0,0.0,0.0,0.504464,0.0,177.2,5.0,156.0,0.087222,0.016389,0.0,0.0,0.0,0.142525
products_data.csv|__unknown__|seller_id:549479||products_data.csv|__unknown__|seller_id:555218,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:549479,products_data.csv|__unknown__|seller_id:555218,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.285714,0.285714,0.285714,0,0,0.0,0.0,0,0,0,2,0.14468,0.63029,673,673,0.245536,0.081845,0.436012,0.136905,0.239583,0.075893,0.0,0.0,0.837798,0.150297,2.0,1.2,10.0,89.0,0.029081,0.006868,0.0,0.0,0.333333,0.015064
products_data.csv|__unknown__|seller_id:649136||products_data.csv|__unknown__|seller_id:765541,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:649136,products_data.csv|__unknown__|seller_id:765541,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.195337,0.478179,673,673,0.0,0.730655,0.236607,0.238095,0.303572,0.30506,0.0,0.0,0.0,0.427083,0.0,198.5,6.0,71.0,0.042038,0.06224,0.0,0.0,0.0,0.085294
products_data.csv|__unknown__|seller_id:300313||products_data.csv|__unknown__|seller_id:85003,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:300313,products_data.csv|__unknown__|seller_id:85003,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.196027,0.475038,673,673,0.172619,0.145834,0.688988,0.5625,0.28125,0.296131,0.0,0.0,0.886905,0.0,1.0,4.5,20.0,238.0,0.034422,0.028913,0.0,0.0,0.5,0.0
products_data.csv|__unknown__|seller_id:513650||products_data.csv|__unknown__|seller_id:517166,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:513650,products_data.csv|__unknown__|seller_id:517166,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.191342,0.483969,673,673,0.0,0.400298,0.922619,0.443453,0.026785,0.145833,0.0,0.0,0.0,0.065476,0.0,14.0,23.0,381.0,0.01635,0.212244,0.0,0.0,0.0,0.032986
