pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,scoring_experiment_name,score_rank_desc,prob_positive,relation_reliability_score,relation_reliability_pass,relation_reliability_direct_identity_support,relation_reliability_semantic_topic_only,relation_reliability_style_consistency,relation_reliability_components,edge_score_final,edge_at_threshold_0470000,edge_at_threshold_0800000,edge_at_threshold_0900000
market_item.xlsx|中文暗网交易市场|seller_raw:106886||market_item.xlsx|中文暗网交易市场|seller_raw:511033,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:106886,market_item.xlsx|中文暗网交易市场|seller_raw:511033,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.179096,0.726832,2468,2468,0.0,0.856911,0.1439,0.189299,0.792055,0.02351,0.0,0.0,0.0,0.0,0.0,0.01816,3.0,37.0,0.180328,0.007213,0.0,0.0,0.0,0.0,0.965732,0.820915,0.866612,0.869307,0.693293,0.532791,0.025496,106886,511033,106886,511033,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3773,0.02328,0.4,1,0,0,0.988245,+structural_support:0.120 || +style_consistency:0.080,0.009312,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/313||market_item.xlsx|茶马古道|seller_raw:/shop/462491,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/313,market_item.xlsx|茶马古道|seller_raw:/shop/462491,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.142647,0.522844,2629,2629,0.386987,0.452055,0.178843,0.385084,0.515601,0.158675,0.0,0.0,0.0,0.0,6.0,99.0,4.0,36.0,0.104941,0.018022,0.0,0.0,0.0,0.0,0.916672,0.76769,0.901839,0.778311,0.492301,0.626382,0.898367,/shop/313,/shop/462491,/shop/313,/shop/462491,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3774,0.023132,0.4,1,0,0,0.831241,+structural_support:0.120 || +style_consistency:0.080,0.009253,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/443464||market_item.xlsx|茶马古道|seller_raw:/shop/463845,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|茶马古道|seller_raw:/shop/443464,market_item.xlsx|茶马古道|seller_raw:/shop/463845,茶马古道,茶马古道,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.243902,0.470313,2629,2629,0.173136,0.385464,0.246195,0.286911,0.667427,0.025495,0.0,0.085997,0.0,0.008752,1.0,64.0,6.0,27.0,0.212766,0.021277,0.0,1.0,0.0,0.034226,0.955477,0.801971,0.904483,0.811195,0.493589,0.539801,0.372914,/shop/443464,/shop/463845,/shop/443464,/shop/463845,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3775,0.022451,0.4,1,0,0,0.870433,+structural_support:0.120 || +style_consistency:0.080,0.00898,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/271||market_item.xlsx|茶马古道|seller_raw:/shop/410942,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|茶马古道|seller_raw:/shop/271,market_item.xlsx|茶马古道|seller_raw:/shop/410942,茶马古道,茶马古道,1,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.231509,0.310418,2629,2629,0.265982,0.425799,0.628235,0.552512,0.189117,0.781583,0.0,0.0,0.0,0.199772,2.0,795.0,18.0,59.0,0.037421,0.134857,0.0,0.0,0.0,0.023547,0.931193,0.707564,0.891609,0.736929,0.320084,0.668063,0.170331,/shop/271,/shop/410942,/shop/271,/shop/410942,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3776,0.022048,0.03,0,0,1,0.767123,+style_consistency:0.080 || -0.250:semantic_topic_only_penalty,0.000661,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:31252||market_item.xlsx|中文暗网交易市场|seller_raw:586003,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:31252,market_item.xlsx|中文暗网交易市场|seller_raw:586003,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.343594,0.651076,2468,2468,0.177949,0.027158,0.358735,0.122011,0.892582,0.711796,0.0,0.0,0.0,0.644102,1.0,0.007725,11.5,21.0,0.363737,0.316762,0.0,0.0,0.0,0.381945,0.950022,0.800593,0.92828,0.821111,0.726414,0.74276,0.096086,31252,586003,31252,586003,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3777,0.022028,0.4,1,0,0,0.85002,+structural_support:0.120 || +style_consistency:0.080,0.008811,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/448586||market_item.xlsx|茶马古道|seller_raw:/shop/449500,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|茶马古道|seller_raw:/shop/448586,market_item.xlsx|茶马古道|seller_raw:/shop/449500,茶马古道,茶马古道,1,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.322154,0.468714,2629,2629,0.0,0.575343,0.301751,0.559741,0.607306,0.592086,0.0,0.0,0.0,0.0,0.0,1236.0,7.0,99.0,0.145038,0.10687,0.0,0.0,0.0,0.0,0.949456,0.847238,0.928993,0.793849,0.772029,0.736309,0.487852,/shop/448586,/shop/449500,/shop/448586,/shop/449500,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3778,0.021875,0.03,0,0,1,0.849125,+style_consistency:0.080 || -0.250:semantic_topic_only_penalty,0.000656,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:74774||market_item.xlsx|茶马古道|seller_raw:/shop/406711,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:74774,market_item.xlsx|茶马古道|seller_raw:/shop/406711,中文暗网交易市场,茶马古道,0,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.245159,0.242909,2468,2629,0.407599,0.374359,0.459954,0.296951,0.642401,0.478234,0.015536,0.028717,0.733638,0.604396,3.0,408.99928,12.5,24.5,0.083076,0.091968,0.0,0.0,0.25,0.131688,0.940691,0.778738,0.885915,0.751019,0.523704,0.657531,0.01124,74774,/shop/406711,74774,/shop/406711,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3779,0.021789,0.0,0,0,1,0.566223,-0.250:semantic_topic_only_penalty,0.0,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/445120||market_item.xlsx|茶马古道|seller_raw:/shop/469647,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/445120,market_item.xlsx|茶马古道|seller_raw:/shop/469647,茶马古道,茶马古道,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.150173,0.554214,2629,2629,0.092846,0.0,0.421614,0.001522,0.704718,0.240868,0.012938,0.0,0.75761,0.0,1.0,0.0,10.0,0.5,1.0,0.066288,0.5,0.0,0.333333,0.0,0.955941,0.841657,0.932042,0.79243,0.632904,0.569298,0.216938,/shop/445120,/shop/469647,/shop/445120,/shop/469647,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3780,0.021677,0.4,1,0,0,0.947108,+structural_support:0.120 || +style_consistency:0.080,0.008671,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:41412||market_item.xlsx|中文暗网交易市场|seller_raw:58415,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:41412,market_item.xlsx|中文暗网交易市场|seller_raw:58415,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.16835,0.658937,2468,2468,0.0,0.274017,0.303202,0.260235,0.009728,0.702472,0.0,0.114714,0.0,0.374544,0.0,0.00087,9.0,55.0,0.001235,0.098148,0.0,1.0,0.0,0.032787,0.955078,0.813714,0.908033,0.794172,0.618549,0.545524,0.208102,41412,58415,41412,58415,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3781,0.02162,0.4,1,0,0,0.812526,+structural_support:0.120 || +style_consistency:0.080,0.008648,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:58949||market_item.xlsx|中文暗网交易市场|seller_raw:81012,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:58949,market_item.xlsx|中文暗网交易市场|seller_raw:81012,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.209483,0.547001,2468,2468,0.38103,0.201865,0.140251,0.007296,0.86137,0.148359,0.0,0.0,0.0,0.0,4.0,0.01181,5.0,1.0,0.272727,0.056863,0.0,0.0,0.0,0.0,0.965258,0.858282,0.907951,0.799624,0.630366,0.682358,0.276506,58949,81012,58949,81012,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3782,0.021526,0.4,1,0,0,0.926227,+structural_support:0.120 || +style_consistency:0.080,0.00861,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:74774||market_item.xlsx|茶马古道|seller_raw:/shop/427282,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:74774,market_item.xlsx|茶马古道|seller_raw:/shop/427282,中文暗网交易市场,茶马古道,0,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.275103,0.27209,2468,2629,0.353565,0.244983,0.451202,0.748245,0.554882,0.484703,0.015536,0.028717,0.75761,0.112007,2.0,67.99928,12.0,104.0,0.063881,0.092752,0.0,0.0,0.333333,0.0,0.92059,0.673613,0.874428,0.720687,0.463938,0.640023,0.034813,74774,/shop/427282,74774,/shop/427282,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3783,0.021285,0.0,0,0,1,0.597616,-0.250:semantic_topic_only_penalty,0.0,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/452236||market_item.xlsx|茶马古道|seller_raw:/shop/463799,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|茶马古道|seller_raw:/shop/452236,market_item.xlsx|茶马古道|seller_raw:/shop/463799,茶马古道,茶马古道,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.263144,0.447159,2629,2629,0.173136,0.168569,0.528919,0.044901,0.340563,0.148022,0.0,0.0,0.829148,0.0,1.0,90.0,12.5,2.5,0.236236,0.050126,0.0,0.0,0.5,0.0,0.955934,0.811318,0.908016,0.769588,0.79305,0.724733,0.354146,/shop/452236,/shop/463799,/shop/452236,/shop/463799,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3784,0.021236,0.4,1,0,0,0.841705,+structural_support:0.120 || +style_consistency:0.080,0.008495,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/436401||market_item.xlsx|茶马古道|seller_raw:/shop/445120,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/436401,market_item.xlsx|茶马古道|seller_raw:/shop/445120,茶马古道,茶马古道,1,1,low,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.193133,0.638518,2629,2629,0.0,0.0,0.521309,0.188736,0.052511,0.596271,0.0,0.0,0.206241,0.499239,0.0,0.0,12.0,12.0,0.807322,0.107478,0.0,0.0,0.333334,0.14372,0.955569,0.76973,0.91615,0.741622,0.676313,0.658462,0.251244,/shop/436401,/shop/445120,/shop/436401,/shop/445120,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3785,0.021034,0.4,1,0,0,0.879377,+structural_support:0.120 || +style_consistency:0.080,0.008414,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:554409||market_item.xlsx|中文暗网交易市场|seller_raw:74774,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:554409,market_item.xlsx|中文暗网交易市场|seller_raw:74774,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.145694,0.625334,2468,2468,0.177949,0.027564,0.766923,0.517228,0.443048,0.7803,0.0,0.0,0.828131,0.0,1.0,0.00012,19.0,102.0,0.074766,0.136849,0.0,0.0,0.5,0.0,0.940568,0.733881,0.90615,0.758182,0.462073,0.700293,0.300865,554409,74774,554409,74774,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3786,0.020828,0.32,1,0,0,0.689501,+structural_support:0.120,0.006665,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:39484||market_item.xlsx|中文暗网交易市场|seller_raw:499799,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:39484,market_item.xlsx|中文暗网交易市场|seller_raw:499799,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.266014,0.576483,2468,2468,0.0,0.157276,0.149574,0.381029,0.819619,0.814755,0.0,0.114714,0.0,0.187678,0.0,0.92117,3.0,79.0,0.238636,0.147727,0.0,1.0,0.0,0.013514,0.963323,0.889616,0.906994,0.832167,0.756808,0.571823,0.052232,39484,499799,39484,499799,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3787,0.020744,0.4,1,0,0,0.846575,+structural_support:0.120 || +style_consistency:0.080,0.008297,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:567845||market_item.xlsx|中文暗网交易市场|seller_raw:582380,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:567845,market_item.xlsx|中文暗网交易市场|seller_raw:582380,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,8.437991,0,8.437991,0.0,0,0,1,2,0.478435,0.423333,2468,2468,0.177949,0.456425,0.347791,0.296717,0.686259,0.051075,0.0,0.0,0.828131,0.0,1.0,0.00078,8.0,59.5,0.13,0.033334,0.0,0.0,0.5,0.0,0.938924,0.719274,0.898548,0.824571,0.566326,0.691162,0.136545,567845,582380,567845,582380,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3788,0.020606,0.5,1,0,0,0.762667,+rare_title_clone:0.100 || +structural_support:0.120 || +style_consistency:0.080,0.010303,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/516||market_item.xlsx|茶马古道|seller_raw:/shop/596,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/516,market_item.xlsx|茶马古道|seller_raw:/shop/596,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.207701,0.707132,2629,2629,0.0,0.376332,0.301751,0.028158,0.688736,0.199392,0.0,0.0,0.0,0.0,0.0,1990.0,7.0,2.0,0.294118,0.058824,0.0,0.0,0.0,0.0,0.961454,0.776146,0.887165,0.838781,0.765845,0.506188,0.540347,/shop/516,/shop/596,/shop/516,/shop/596,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3789,0.020316,0.4,1,0,0,0.985921,+structural_support:0.120 || +style_consistency:0.080,0.008127,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/3785||market_item.xlsx|茶马古道|seller_raw:/shop/415470,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/3785,market_item.xlsx|茶马古道|seller_raw:/shop/415470,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.142217,0.587694,2629,2629,0.173136,0.222603,0.145738,0.065449,0.505327,0.848934,0.0,0.0,0.0,0.505327,1.0,12.5,3.5,4.5,0.102041,0.193037,0.0,0.0,0.0,0.151515,0.965201,0.833052,0.929125,0.807889,0.632515,0.565142,0.0867,/shop/3785,/shop/415470,/shop/3785,/shop/415470,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3790,0.020276,0.4,1,0,0,0.840563,+structural_support:0.120 || +style_consistency:0.080,0.00811,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:74774||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:74774,market_item.xlsx|茶马古道|seller_raw:/shop/461222,中文暗网交易市场,茶马古道,0,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.218313,0.234307,2468,2629,0.440704,0.11028,0.542907,0.690787,0.409905,0.405555,0.015536,0.028717,0.806697,0.117334,4.0,14.99928,14.0,85.0,0.039391,0.084043,0.0,0.0,0.4,0.00221,0.911669,0.684505,0.868728,0.693291,0.483127,0.593888,0.019658,74774,/shop/461222,74774,/shop/461222,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3791,0.020013,0.0,0,0,1,0.59227,-0.250:semantic_topic_only_penalty,0.0,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:28990||market_item.xlsx|中文暗网交易市场|seller_raw:32559,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:28990,market_item.xlsx|中文暗网交易市场|seller_raw:32559,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.22683,0.503601,2468,2468,0.286583,0.391569,0.492096,0.0,0.585326,0.64167,0.0,0.027969,0.0,0.588164,2.0,0.10913,10.0,0.0,0.1,0.115,0.0,0.333333,0.0,0.109307,0.942955,0.803627,0.901938,0.814646,0.73461,0.630783,0.238571,28990,32559,28990,32559,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3792,0.01999,0.32,1,0,0,0.660924,+structural_support:0.120,0.006397,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:73521||market_item.xlsx|中文暗网交易市场|seller_raw:81012,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:73521,market_item.xlsx|中文暗网交易市场|seller_raw:81012,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.222992,0.552933,2468,2468,0.203081,0.13944,0.140251,0.007296,0.86137,0.148359,0.029185,0.079854,0.0,0.0,3.0,0.001115,5.0,1.0,0.272727,0.056863,0.5,0.5,0.0,0.0,0.959273,0.826283,0.905069,0.809829,0.600103,0.684013,0.280199,73521,81012,73521,81012,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3793,0.019954,0.4,1,0,0,0.890353,+structural_support:0.120 || +style_consistency:0.080,0.007982,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:23080||market_item.xlsx|中文暗网交易市场|seller_raw:23265,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:23080,market_item.xlsx|中文暗网交易市场|seller_raw:23265,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.324055,0.132806,2468,2468,0.342116,0.310093,0.132144,0.438184,0.529793,0.243211,0.0,0.114714,0.828131,0.483584,3.0,0.00075,4.5,89.5,0.090132,0.070898,0.0,1.0,0.5,0.052381,0.906652,0.70551,0.90705,0.740433,0.522484,0.755721,0.165303,23080,23265,23080,23265,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3794,0.019948,0.0,0,0,1,0.673895,-0.250:semantic_topic_only_penalty,0.0,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:586003||market_item.xlsx|中文暗网交易市场|seller_raw:99610,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:586003,market_item.xlsx|中文暗网交易市场|seller_raw:99610,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.343594,0.520898,2468,2468,0.177949,0.236319,0.358735,0.12728,0.892582,0.706932,0.0,0.0,0.0,0.644102,1.0,0.019305,11.5,22.0,0.363737,0.26548,0.0,0.0,0.0,0.381945,0.957674,0.820634,0.925525,0.828705,0.745011,0.662226,0.1226,586003,99610,586003,99610,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3795,0.019784,0.4,1,0,0,0.792866,+structural_support:0.120 || +style_consistency:0.080,0.007914,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:31478||market_item.xlsx|茶马古道|seller_raw:/shop/451570,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:31478,market_item.xlsx|茶马古道|seller_raw:/shop/451570,中文暗网交易市场,茶马古道,0,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.22455,0.323531,2468,2629,0.087583,0.539173,0.955388,0.643089,0.56782,0.88691,0.015536,0.085997,0.0,0.631413,0.0,0.98901,37.0,74.0,0.066038,0.160377,0.0,1.0,0.0,0.207317,0.952263,0.762063,0.892061,0.777856,0.628045,0.612218,0.008906,31478,/shop/451570,31478,/shop/451570,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3796,0.019773,0.0,0,0,1,0.446503,-0.250:semantic_topic_only_penalty,0.0,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:238529||market_item.xlsx|中文暗网交易市场|seller_raw:531087,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:238529,market_item.xlsx|中文暗网交易市场|seller_raw:531087,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.297272,0.672979,2468,2468,0.0,0.826104,0.139035,0.056344,0.876773,0.869883,0.0,0.0,0.0,0.597082,0.0,0.01042,3.0,11.0,0.32,0.18,0.0,0.0,0.0,0.12,0.971059,0.805975,0.904292,0.886448,0.746178,0.697077,0.050406,238529,531087,238529,531087,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3797,0.019287,0.4,1,0,0,0.902311,+structural_support:0.120 || +style_consistency:0.080,0.007715,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:560066||market_item.xlsx|中文暗网交易市场|seller_raw:99610,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:560066,market_item.xlsx|中文暗网交易市场|seller_raw:99610,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.2098,0.518185,2468,2468,0.177949,0.16133,0.358735,0.423186,0.461694,0.380219,0.0,0.0,0.828131,0.0,1.0,0.00099,11.5,81.5,0.07767,0.229234,0.0,0.0,0.5,0.0,0.924433,0.739065,0.905355,0.75604,0.506088,0.625211,0.238609,560066,99610,560066,99610,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3798,0.019075,0.4,1,0,0,0.731658,+structural_support:0.120 || +style_consistency:0.080,0.00763,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/434827||market_item.xlsx|茶马古道|seller_raw:/shop/452236,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/434827,market_item.xlsx|茶马古道|seller_raw:/shop/452236,茶马古道,茶马古道,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.22065,0.737769,2629,2629,0.0,0.285769,0.560122,0.080289,0.130898,0.736302,0.0,0.0,0.0,0.356925,0.0,19.0,13.0,5.0,0.022849,0.125,0.0,0.0,0.0,0.05,0.951506,0.856756,0.920581,0.8037,0.778475,0.656808,0.133817,/shop/434827,/shop/452236,/shop/434827,/shop/452236,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,3799,0.018737,0.4,1,0,0,0.894406,+structural_support:0.120 || +style_consistency:0.080,0.007495,0,0,0
